string_protein_id	uniprotkb
9606.ENSP00000228438	9976
9606.ENSP00000228463	1G1S
9606.ENSP00000228468	41
9606.ENSP00000228476	1.4.3.3
9606.ENSP00000228495	5FTA
9606.ENSP00000228506	9761
9606.ENSP00000228510	2.7.1.36
9606.ENSP00000228515	81566
9606.ENSP00000228534	3D85
9606.ENSP00000228567	341359
9606.ENSP00000228606	1.14.15.18
9606.ENSP00000228641	4618
9606.ENSP00000228644	4617
9606.ENSP00000228682	2735
9606.ENSP00000228705	3.1.3.16
9606.ENSP00000228740	1GW6
9606.ENSP00000228741	2004
9606.ENSP00000228799	55846
9606.ENSP00000228811	11272
9606.ENSP00000228820	2.4.2.-
9606.ENSP00000228825	10094
9606.ENSP00000228837	2251
9606.ENSP00000228841	4633
9606.ENSP00000228843	10635
9606.ENSP00000228850	10566
9606.ENSP00000228865	1389
9606.ENSP00000228872	1027
9606.ENSP00000228887	55507
9606.ENSP00000228918	1RF3
9606.ENSP00000228922	1.14.11.-
9606.ENSP00000228928	(2-5')oligo(A) synthase 3
9606.ENSP00000228936	2.4.2.31
9606.ENSP00000228938	B2R519
9606.ENSP00000228945	1DS6
9606.ENSP00000229002	79785
9606.ENSP00000229030	11211
9606.ENSP00000229134	55801
9606.ENSP00000229135	1EKU
9606.ENSP00000229179	107 kDa nucleoporin
9606.ENSP00000229195	4848
9606.ENSP00000229214	11103
9606.ENSP00000229238	39S ribosomal protein L51, mitochondrial
9606.ENSP00000229243	84519
9606.ENSP00000229264	2784
9606.ENSP00000229266	2.7.8.2
9606.ENSP00000229268	2DAG
9606.ENSP00000229270	1HTI
9606.ENSP00000229281	113246
9606.ENSP00000229304	3.5.4.36
9606.ENSP00000229307	2KT0
9606.ENSP00000229314	51026
9606.ENSP00000229329	2.7.7.43
9606.ENSP00000229330	29915
9606.ENSP00000229332	50856
9606.ENSP00000229335	3.5.4.38
9606.ENSP00000229340	11021
9606.ENSP00000229379	1337
9606.ENSP00000229390	8683
9606.ENSP00000229395	26127
9606.ENSP00000229402	3820
9606.ENSP00000229447	1.21.1.1
9606.ENSP00000229554	345895
9606.ENSP00000229583	3.1.-.-
9606.ENSP00000229595	1TEY
9606.ENSP00000229633	135114
9606.ENSP00000229708	80329
9606.ENSP00000229729	80736
9606.ENSP00000229758	26271
9606.ENSP00000229769	2178
9606.ENSP00000229771	2FIM
9606.ENSP00000229795	1432
9606.ENSP00000229812	11329
9606.ENSP00000229829	3111
9606.ENSP00000229903	55776
9606.ENSP00000229922	10486
9606.ENSP00000229955	81491
9606.ENSP00000230036	2822
9606.ENSP00000230048	2F0X
9606.ENSP00000230050	40S ribosomal protein S12
9606.ENSP00000230053	135152
9606.ENSP00000230056	1T6F
9606.ENSP00000230085	2MXC
9606.ENSP00000230122	9841
9606.ENSP00000230124	3.1.3.-
9606.ENSP00000230256	54346
9606.ENSP00000230301	168090
9606.ENSP00000230321	4188
9606.ENSP00000230340	6G18
9606.ENSP00000230354	1C9B
9606.ENSP00000230361	2979
9606.ENSP00000230381	5961
9606.ENSP00000230431	10591
9606.ENSP00000230449	55770
9606.ENSP00000230461	55754
9606.ENSP00000230538	3910
9606.ENSP00000230582	10279
9606.ENSP00000230588	3.4.24.18
9606.ENSP00000230640	23517
9606.ENSP00000230658	3670
9606.ENSP00000230671	6534
9606.ENSP00000230792	3.6.1.22
9606.ENSP00000230990	1839
9606.ENSP00000231004	1.4.3.13
9606.ENSP00000231009	1MZA
9606.ENSP00000231021	1007
9606.ENSP00000231061	1BMO
9606.ENSP00000231121	9421
9606.ENSP00000231130	56132
9606.ENSP00000231134	26167
9606.ENSP00000231136	56130
9606.ENSP00000231137	56129
9606.ENSP00000231173	56121
9606.ENSP00000231198	2.7.7.79
9606.ENSP00000231228	1F42
9606.ENSP00000231238	7265
9606.ENSP00000231368	3.4.11.3
9606.ENSP00000231420	2.6.1.40
9606.ENSP00000231449	1BBN
9606.ENSP00000231454	1HUL
9606.ENSP00000231461	2.4.99.-
9606.ENSP00000231484	51294
9606.ENSP00000231487	1FQV
9606.ENSP00000231498	155 kDa nucleoporin
9606.ENSP00000231509	1M2Z
9606.ENSP00000231512	56951
9606.ENSP00000231524	Q9BZY5
9606.ENSP00000231572	4Q2T
9606.ENSP00000231656	1044
9606.ENSP00000231668	662
9606.ENSP00000231706	57709
9606.ENSP00000231721	56920
9606.ENSP00000231749	2D8Q
9606.ENSP00000231751	1B0L
9606.ENSP00000231790	3RBN
9606.ENSP00000231887	1.1.1.35
9606.ENSP00000231948	4M91
9606.ENSP00000232003	3273
9606.ENSP00000232217	2RCQ
9606.ENSP00000232219	5947
9606.ENSP00000232375	2.7.1.105
9606.ENSP00000232424	2MH3
9606.ENSP00000232461	2779
9606.ENSP00000232496	11334
9606.ENSP00000232501	10641
9606.ENSP00000232564	59345
9606.ENSP00000232603	27136
9606.ENSP00000232607	2.4.2.10
9606.ENSP00000232744	80325
9606.ENSP00000232766	23276
9606.ENSP00000232888	4J0W
9606.ENSP00000232892	13
9606.ENSP00000232905	10289
9606.ENSP00000232974	92999
9606.ENSP00000232975	1AP4
9606.ENSP00000232978	2HE9
9606.ENSP00000233025	28972
9606.ENSP00000233027	2.7.11.1
9606.ENSP00000233055	57590
9606.ENSP00000233057	1QU6
9606.ENSP00000233078	26528
9606.ENSP00000233099	54497
9606.ENSP00000233121	1WYO
9606.ENSP00000233143	9168
9606.ENSP00000233146	2O8B
9606.ENSP00000233154	1U5S
9606.ENSP00000233156	1ADZ
9606.ENSP00000233202	6556
9606.ENSP00000233242	338
9606.ENSP00000233331	6HTS
9606.ENSP00000233336	150465
9606.ENSP00000233379	3.-.-.-
9606.ENSP00000233468	2F9D
9606.ENSP00000233535	7781
9606.ENSP00000233575	3FOG
9606.ENSP00000233596	92840
9606.ENSP00000233615	1JMQ
9606.ENSP00000233623	64427
9606.ENSP00000233627	1.6.99.3
9606.ENSP00000233630	4HPL
9606.ENSP00000233638	3196
9606.ENSP00000233668	1796
9606.ENSP00000233710	1.3.8.8
9606.ENSP00000233735	1LIT
9606.ENSP00000233809	2H7T
9606.ENSP00000233813	1BOE
9606.ENSP00000233826	3769
9606.ENSP00000233838	2677
9606.ENSP00000233840	1SNT
9606.ENSP00000233893	10 kDa chaperonin
9606.ENSP00000233948	7475
9606.ENSP00000233954	3.2.2.6
9606.ENSP00000233969	6549
9606.ENSP00000233997	1A7S
9606.ENSP00000234038	5510
9606.ENSP00000234071	1AUT
9606.ENSP00000234091	3398
9606.ENSP00000234111	1D7K
9606.ENSP00000234160	NP_056345.3
9606.ENSP00000234170	10153
9606.ENSP00000234195	151393
9606.ENSP00000234198	1746
9606.ENSP00000234256	6509
9606.ENSP00000234296	4999
9606.ENSP00000234310	1AUI
9606.ENSP00000234313	1PLS
9606.ENSP00000234347	1FUJ
9606.ENSP00000234371	84634
9606.ENSP00000234389	116444
9606.ENSP00000234392	25806
9606.ENSP00000234396	525
9606.ENSP00000234420	2956
9606.ENSP00000234453	2KCJ
9606.ENSP00000234454	1.1.1.153
9606.ENSP00000234488	1185
9606.ENSP00000234701	1179
9606.ENSP00000234739	2GL7
9606.ENSP00000234798	25823
9606.ENSP00000234816	9068
9606.ENSP00000234827	127428
9606.ENSP00000234831	9528
9606.ENSP00000234961	1OZC
9606.ENSP00000235090	4GQB
9606.ENSP00000235307	81563
9606.ENSP00000235310	10459
9606.ENSP00000235332	60672
9606.ENSP00000235345	23169
9606.ENSP00000235347	343071
9606.ENSP00000235349	400735
9606.ENSP00000235372	2.1.1.355
9606.ENSP00000235382	2AF0
9606.ENSP00000235521	(Mt)TrpRS
9606.ENSP00000235628	3.1.3.5
9606.ENSP00000235835	1.1.1.n11
9606.ENSP00000236040	1.14.11.7
9606.ENSP00000236137	10560
9606.ENSP00000236192	8674
9606.ENSP00000236273	25949
9606.ENSP00000236495	200010
9606.ENSP00000236671	P07339
9606.ENSP00000236709	2.4.1.-
9606.ENSP00000236826	1A85
9606.ENSP00000236850	1AV1
9606.ENSP00000236877	6543
9606.ENSP00000236925	23271
9606.ENSP00000236959	1P4R
9606.ENSP00000236979	7141
9606.ENSP00000237014	1BM7
9606.ENSP00000237163	23033
9606.ENSP00000237172	27145
9606.ENSP00000237201	81833
9606.ENSP00000237264	21 kDa TBP-like protein
9606.ENSP00000237275	153918
9606.ENSP00000237281	2YRE
9606.ENSP00000237283	134637
9606.ENSP00000237353	83449
9606.ENSP00000237380	80306
9606.ENSP00000237455	2.3.2.27
9606.ENSP00000237530	6185
9606.ENSP00000237536	140710
9606.ENSP00000237596	2KLD
9606.ENSP00000237642	8987
9606.ENSP00000237654	10983
9606.ENSP00000237696	5918
9606.ENSP00000237822	3.1.1.-
9606.ENSP00000237837	2P39
9606.ENSP00000237853	22936
9606.ENSP00000238018	3.5.4.3
9606.ENSP00000238044	84417
9606.ENSP00000238112	2I7T
9606.ENSP00000238146	3.6.4.13
9606.ENSP00000238156	80212
9606.ENSP00000238379	3K1Z
9606.ENSP00000238497	1WR0
9606.ENSP00000238508	5273
9606.ENSP00000238558	145258
9606.ENSP00000238561	2.7.-.-
9606.ENSP00000238609	83982
9606.ENSP00000238616	3ZKE
9606.ENSP00000238628	112752
9606.ENSP00000238647	2.3.2.27
9606.ENSP00000238651	10965
9606.ENSP00000238667	55640
9606.ENSP00000238682	1KTZ
9606.ENSP00000238714	2.7.7.19
9606.ENSP00000238721	1.-.-.-
9606.ENSP00000238738	23433
9606.ENSP00000238788	54867
9606.ENSP00000238789	2DKW
9606.ENSP00000238823	25940
9606.ENSP00000238831	84272
9606.ENSP00000238855	54812
9606.ENSP00000238875	29094
9606.ENSP00000238892	9419
9606.ENSP00000238936	79847
9606.ENSP00000238994	5507
9606.ENSP00000239032	2834
9606.ENSP00000239144	3218
9606.ENSP00000239151	3215
9606.ENSP00000239165	3217
9606.ENSP00000239223	1843
9606.ENSP00000239231	2.7.1.33
9606.ENSP00000239243	4488
9606.ENSP00000239316	3641
9606.ENSP00000239347	3444
9606.ENSP00000239367	84918
9606.ENSP00000239374	80129
9606.ENSP00000239440	2KG5
9606.ENSP00000239444	56128
9606.ENSP00000239446	56126
9606.ENSP00000239449	56122
9606.ENSP00000239450	56124
9606.ENSP00000239451	83884
9606.ENSP00000239461	5396
9606.ENSP00000239462	63923
9606.ENSP00000239587	6.-.-.-
9606.ENSP00000239666	51248
9606.ENSP00000239690	84955
9606.ENSP00000239830	84318
9606.ENSP00000239882	1997
9606.ENSP00000239891	2.4.1.117
9606.ENSP00000239906	51307
9606.ENSP00000239926	2KDG
9606.ENSP00000239938	1958
9606.ENSP00000239940	1D1J
9606.ENSP00000240055	1N1J
9606.ENSP00000240079	51019
9606.ENSP00000240093	7976
9606.ENSP00000240100	1846
9606.ENSP00000240123	10174
9606.ENSP00000240185	1WF0
9606.ENSP00000240189	65122
9606.ENSP00000240285	1.1.1.300
9606.ENSP00000240306	1748
9606.ENSP00000240316	8161
9606.ENSP00000240328	6909
9606.ENSP00000240361	3WUT
9606.ENSP00000240364	81558
9606.ENSP00000240423	23397
9606.ENSP00000240488	84057
9606.ENSP00000240499	7700
9606.ENSP00000240587	2DMI
9606.ENSP00000240615	50836
9606.ENSP00000240617	3.1.1.-
9606.ENSP00000240618	100528032
9606.ENSP00000240619	50839
9606.ENSP00000240651	1.8.1.-
9606.ENSP00000240652	1KUW
9606.ENSP00000240687	50837
9606.ENSP00000240691	50835
9606.ENSP00000240851	10342
9606.ENSP00000240874	KALRN_HUMAN
9606.ENSP00000240922	2.3.1.-
9606.ENSP00000241014	4E73
9606.ENSP00000241041	9409
9606.ENSP00000241051	Q96QD5
9606.ENSP00000241052	1.11.1.6
9606.ENSP00000241125	2700
9606.ENSP00000241256	Q6ISR8
9606.ENSP00000241261	1D0G
9606.ENSP00000241305	119587
9606.ENSP00000241337	1HNA
9606.ENSP00000241356	140
9606.ENSP00000241416	2.7.11.30
9606.ENSP00000241436	1T94
9606.ENSP00000241453	1RJB
9606.ENSP00000241463	387496
9606.ENSP00000241502	84248
9606.ENSP00000241651	4656
9606.ENSP00000242057	196
9606.ENSP00000242067	27241
9606.ENSP00000242104	1TTX
9606.ENSP00000242108	80820
9606.ENSP00000242140	644150
9606.ENSP00000242159	3204
9606.ENSP00000242208	1NYS
9606.ENSP00000242249	10268
9606.ENSP00000242257	16S rRNA (uridine(1369)-2'-O)-methyltransferase
9606.ENSP00000242261	2MJV
9606.ENSP00000242285	1211
9606.ENSP00000242315	1WIL
9606.ENSP00000242351	2X5Y
9606.ENSP00000242375	1.3.1.3
9606.ENSP00000242462	50674
9606.ENSP00000242465	5552
9606.ENSP00000242480	1959
9606.ENSP00000242505	317662
9606.ENSP00000242576	1AKZ
9606.ENSP00000242591	28981
9606.ENSP00000242592	1.3.8.1
9606.ENSP00000242719	26994
9606.ENSP00000242728	79365
9606.ENSP00000242729	8082
9606.ENSP00000242776	10212
9606.ENSP00000242784	K7ELS0
9606.ENSP00000242786	2BOU
9606.ENSP00000242804	79973
9606.ENSP00000242819	83446
9606.ENSP00000242827	84650
9606.ENSP00000242839	2ARF
9606.ENSP00000242848	23091
9606.ENSP00000242994	58158
9606.ENSP00000243045	29095
9606.ENSP00000243052	1LXR
9606.ENSP00000243056	3229
9606.ENSP00000243077	1CR8
9606.ENSP00000243103	3228
9606.ENSP00000243108	3223
9606.ENSP00000243167	2166
9606.ENSP00000243189	57035
9606.ENSP00000243253	29927
9606.ENSP00000243298	2OCB
9606.ENSP00000243314	4108
9606.ENSP00000243326	55183
9606.ENSP00000243344	79809
9606.ENSP00000243346	9111
9606.ENSP00000243347	1O7B
9606.ENSP00000243349	130399
9606.ENSP00000243389	206358
9606.ENSP00000243440	55509
9606.ENSP00000243457	3759
9606.ENSP00000243501	3.1.1.4
9606.ENSP00000243563	3R1L
9606.ENSP00000243578	80776
9606.ENSP00000243611	725
9606.ENSP00000243644	59348
9606.ENSP00000243662	23682
9606.ENSP00000243673	10888
9606.ENSP00000243706	6PTB
9606.ENSP00000243776	2.4.1.175
9606.ENSP00000243786	3623
9606.ENSP00000243878	84080
9606.ENSP00000243903	6HTS
9606.ENSP00000243911	4159
9606.ENSP00000243918	90196
9606.ENSP00000243924	1FLE
9606.ENSP00000243938	140686
9606.ENSP00000243997	514
9606.ENSP00000244007	1HSQ
9606.ENSP00000244020	6431
9606.ENSP00000244040	57403
9606.ENSP00000244043	2IAG
9606.ENSP00000244050	2Y48
9606.ENSP00000244051	2.7.7.80
9606.ENSP00000244061	2.3.2.27
9606.ENSP00000244096	4109
9606.ENSP00000244137	2IW2
9606.ENSP00000244174	3581
9606.ENSP00000244217	3RMU
9606.ENSP00000244221	400961
9606.ENSP00000244227	11017
9606.ENSP00000244230	10199
9606.ENSP00000244241	27189
9606.ENSP00000244289	3.1.1.79
9606.ENSP00000244314	3.6.5.-
9606.ENSP00000244333	27076
9606.ENSP00000244336	1088
9606.ENSP00000244360	80352
9606.ENSP00000244426	26268
9606.ENSP00000244496	88745
9606.ENSP00000244513	696
9606.ENSP00000244519	10384
9606.ENSP00000244520	2VRD
9606.ENSP00000244527	6568
9606.ENSP00000244534	3007
9606.ENSP00000244537	121504
9606.ENSP00000244565	222643
9606.ENSP00000244571	57505
9606.ENSP00000244573	3024
9606.ENSP00000244576	346157
9606.ENSP00000244623	26212
9606.ENSP00000244669	10930
9606.ENSP00000244709	1Q8M
9606.ENSP00000244728	81578
9606.ENSP00000244745	6659
9606.ENSP00000244751	57699
9606.ENSP00000244763	6745
9606.ENSP00000244769	1OA8
9606.ENSP00000244869	1K36
9606.ENSP00000244926	10647
9606.ENSP00000244930	4246
9606.ENSP00000245046	55831
9606.ENSP00000245105	54436
9606.ENSP00000245121	5.6.1.1
9606.ENSP00000245157	583
9606.ENSP00000245185	2MHU
9606.ENSP00000245206	2.6.1.1
9606.ENSP00000245255	2L5C
9606.ENSP00000245304	1KAO
9606.ENSP00000245312	6555
9606.ENSP00000245414	3659
9606.ENSP00000245451	652
9606.ENSP00000245457	5732
9606.ENSP00000245479	1S9M
9606.ENSP00000245539	28S ribosomal protein S7, mitochondrial
9606.ENSP00000245543	79637
9606.ENSP00000245544	5A9Q
9606.ENSP00000245552	2I7D
9606.ENSP00000245564	NM_018116.3
9606.ENSP00000245615	2.3.1.-
9606.ENSP00000245620	102725035
9606.ENSP00000245680	80255
9606.ENSP00000245787	4J82
9606.ENSP00000245796	23550
9606.ENSP00000245810	5623
9606.ENSP00000245812	1.14.11.-
9606.ENSP00000245816	1TG6
9606.ENSP00000245817	2X29
9606.ENSP00000245838	57187
9606.ENSP00000245907	1C3D
9606.ENSP00000245908	10045
9606.ENSP00000245919	2354
9606.ENSP00000245923	6253
9606.ENSP00000245932	1EGX
9606.ENSP00000245934	3O2Q
9606.ENSP00000245957	26074
9606.ENSP00000245960	1CWR
9606.ENSP00000245983	2797
9606.ENSP00000246006	22918
9606.ENSP00000246012	10047
9606.ENSP00000246024	56255
9606.ENSP00000246062	8195
9606.ENSP00000246069	11034
9606.ENSP00000246070	24141
9606.ENSP00000246071	1A9N
9606.ENSP00000246080	6939
9606.ENSP00000246081	56914
9606.ENSP00000246104	85508
9606.ENSP00000246105	140881
9606.ENSP00000246112	79816
9606.ENSP00000246115	2DCO
9606.ENSP00000246117	56926
9606.ENSP00000246151	57095
9606.ENSP00000246166	100529261
9606.ENSP00000246186	10893
9606.ENSP00000246190	63941
9606.ENSP00000246194	1WF1
9606.ENSP00000246229	5326
9606.ENSP00000246337	1JPH
9606.ENSP00000246515	2MUO
9606.ENSP00000246529	79414
9606.ENSP00000246532	79713
9606.ENSP00000246535	84306
9606.ENSP00000246548	10054
9606.ENSP00000246551	10870
9606.ENSP00000246553	2864
9606.ENSP00000246635	3860
9606.ENSP00000246646	8687
9606.ENSP00000246657	1236
9606.ENSP00000246662	3857
9606.ENSP00000246672	1A6Y
9606.ENSP00000246747	3DOE
9606.ENSP00000246792	2FN4
9606.ENSP00000246794	5639
9606.ENSP00000246801	60385
9606.ENSP00000246802	29997
9606.ENSP00000246841	23769
9606.ENSP00000246868	2KDO
9606.ENSP00000246891	1446
9606.ENSP00000246895	6779
9606.ENSP00000246912	6945
9606.ENSP00000246914	2.7.11.1
9606.ENSP00000246957	10131
9606.ENSP00000247001	57794
9606.ENSP00000247003	3.6.4.13
9606.ENSP00000247005	2657
9606.ENSP00000247020	6388
9606.ENSP00000247026	84081
9606.ENSP00000247153	6RV6
9606.ENSP00000247178	22863
9606.ENSP00000247191	9787
9606.ENSP00000247194	112849
9606.ENSP00000247219	387332
9606.ENSP00000247225	3.1.3.-
9606.ENSP00000247226	26030
9606.ENSP00000247270	2123
9606.ENSP00000247271	4974
9606.ENSP00000247306	30848
9606.ENSP00000247461	821
9606.ENSP00000247470	1UCP
9606.ENSP00000247665	14 kDa phosphohistidine phosphatase
9606.ENSP00000247668	1CA4
9606.ENSP00000247706	3.-.-.-
9606.ENSP00000247815	3.6.4.12
9606.ENSP00000247843	5VNA
9606.ENSP00000247879	50831
9606.ENSP00000247881	50832
9606.ENSP00000247883	54429
9606.ENSP00000247930	27153
9606.ENSP00000247933	1Y24
9606.ENSP00000247956	57693
9606.ENSP00000247970	1F8A
9606.ENSP00000247977	54850
9606.ENSP00000247986	57576
9606.ENSP00000247992	J3KMZ3
9606.ENSP00000248071	10365
9606.ENSP00000248072	26658
9606.ENSP00000248076	2ZPK
9606.ENSP00000248089	54985
9606.ENSP00000248098	90861
9606.ENSP00000248114	1.8.3.2
9606.ENSP00000248121	9143
9606.ENSP00000248139	57799
9606.ENSP00000248150	51764
9606.ENSP00000248211	7556
9606.ENSP00000248244	148022
9606.ENSP00000248248	22879
9606.ENSP00000248306	2.1.1.-
9606.ENSP00000248342	1RZ4
9606.ENSP00000248384	8388
9606.ENSP00000248437	7277
9606.ENSP00000248444	1UNC
9606.ENSP00000248553	28 kDa heat shock protein
9606.ENSP00000248564	2791
9606.ENSP00000248572	2792
9606.ENSP00000248594	3.1.3.48
9606.ENSP00000248598	10875
9606.ENSP00000248600	51657
9606.ENSP00000248633	5189
9606.ENSP00000248643	3MVA
9606.ENSP00000248668	57622
9606.ENSP00000248706	65997
9606.ENSP00000248846	85378
9606.ENSP00000248879	85359
9606.ENSP00000248901	27128
9606.ENSP00000248923	2.3.2.2
9606.ENSP00000248929	27352
9606.ENSP00000248933	23544
9606.ENSP00000248948	29802
9606.ENSP00000248958	23753
9606.ENSP00000248975	14-3-3 protein eta
9606.ENSP00000249007	10738
9606.ENSP00000249014	11135
9606.ENSP00000249016	2847
9606.ENSP00000249041	8484
9606.ENSP00000249044	80831
9606.ENSP00000249064	150275
9606.ENSP00000249066	23780
9606.ENSP00000249071	1DS6
9606.ENSP00000249075	1EMR
9606.ENSP00000249269	3.4.24.64
9606.ENSP00000249284	50833
9606.ENSP00000249299	3JCR
9606.ENSP00000249330	7425
9606.ENSP00000249344	Q9ULQ0
9606.ENSP00000249356	2CTR
9606.ENSP00000249363	2DL9
9606.ENSP00000249373	4JKV
9606.ENSP00000249389	1KPN
9606.ENSP00000249396	1J8F
9606.ENSP00000249442	10651
9606.ENSP00000249499	3235
9606.ENSP00000249501	3236
9606.ENSP00000249504	3237
9606.ENSP00000249647	1NHL
9606.ENSP00000249700	29767
9606.ENSP00000249749	54567
9606.ENSP00000249750	1.2.1.36
9606.ENSP00000249776	NM_033286.3
9606.ENSP00000249806	54982
9606.ENSP00000249842	3671
9606.ENSP00000249861	56906
9606.ENSP00000249887	51554
9606.ENSP00000249910	2MOE
9606.ENSP00000249923	1315
9606.ENSP00000250003	4654
9606.ENSP00000250018	1.14.16.4
9606.ENSP00000250024	4YO2
9606.ENSP00000250056	54478
9606.ENSP00000250076	7775
9606.ENSP00000250092	968
9606.ENSP00000250101	14 kDa thioredoxin-related protein
9606.ENSP00000250111	482
9606.ENSP00000250113	3H8Z
9606.ENSP00000250124	9526
9606.ENSP00000250160	8840
9606.ENSP00000250237	2.4.2.29
9606.ENSP00000250263	1W0H
9606.ENSP00000250340	6320
9606.ENSP00000250351	3.4.21.-
9606.ENSP00000250378	1215
9606.ENSP00000250405	1MK3
9606.ENSP00000250416	10038
9606.ENSP00000250448	3169
9606.ENSP00000250454	55837
9606.ENSP00000250457	1.14.11.29
9606.ENSP00000250495	1NDD
9606.ENSP00000250498	1603
9606.ENSP00000250535	1.13.11.20
9606.ENSP00000250559	3BRW
9606.ENSP00000250615	15
9606.ENSP00000250617	1UJY
9606.ENSP00000250693	2.4.2.31
9606.ENSP00000250699	57053
9606.ENSP00000250784	40S ribosomal protein S4, Y isoform 1
9606.ENSP00000250823	353513
9606.ENSP00000250825	O14598
9606.ENSP00000250831	159163
9606.ENSP00000250863	1618
9606.ENSP00000250896	2.7.11.1
9606.ENSP00000250916	83855
9606.ENSP00000250974	3.1.2.22
9606.ENSP00000251020	6299
9606.ENSP00000251038	79882
9606.ENSP00000251047	3998
9606.ENSP00000251089	23357
9606.ENSP00000251102	1258
9606.ENSP00000251108	81602
9606.ENSP00000251119	23503
9606.ENSP00000251127	259232
9606.ENSP00000251143	101F10.2
9606.ENSP00000251157	6AJ4
9606.ENSP00000251166	70 kDa WD repeat tumor rejection antigen homolog
9606.ENSP00000251170	9717
9606.ENSP00000251203	80714
9606.ENSP00000251241	3.6.4.13
9606.ENSP00000251250	56986
9606.ENSP00000251268	1954
9606.ENSP00000251269	7638
9606.ENSP00000251287	2MPF
9606.ENSP00000251296	84966
9606.ENSP00000251303	3.1.-.-
9606.ENSP00000251337	2780
9606.ENSP00000251363	2.3.1.-
9606.ENSP00000251372	11024
9606.ENSP00000251412	27175
9606.ENSP00000251413	1Z5V
9606.ENSP00000251472	2.7.11.1
9606.ENSP00000251496	64151
9606.ENSP00000251507	A0A0U1RQV7
9606.ENSP00000251535	1.13.11.12
9606.ENSP00000251566	2.4.1.17
9606.ENSP00000251582	3.4.24.14
9606.ENSP00000251588	64428
9606.ENSP00000251595	1A00
9606.ENSP00000251607	1OU5
9606.ENSP00000251636	3.6.4.13
9606.ENSP00000251642	2RQA
9606.ENSP00000251643	3859
9606.ENSP00000251645	3881
9606.ENSP00000251646	3884
9606.ENSP00000251691	57221
9606.ENSP00000251768	57835
9606.ENSP00000251775	8723
9606.ENSP00000251810	1.17.4.1
9606.ENSP00000251864	56165
9606.ENSP00000251871	9440
9606.ENSP00000251900	10389
9606.ENSP00000251921	120400
9606.ENSP00000251968	1KPP
9606.ENSP00000251993	23313
9606.ENSP00000252011	3.6.4.13
9606.ENSP00000252015	26133
9606.ENSP00000252032	25943
9606.ENSP00000252037	36 kDa FK506-binding protein
9606.ENSP00000252050	23113
9606.ENSP00000252071	653857
9606.ENSP00000252085	Q6UW70
9606.ENSP00000252087	56097
9606.ENSP00000252100	55374
9606.ENSP00000252102	1S3A
9606.ENSP00000252137	8220
9606.ENSP00000252229	1JE6
9606.ENSP00000252242	3852
9606.ENSP00000252244	3848
9606.ENSP00000252245	9119
9606.ENSP00000252250	286887
9606.ENSP00000252252	3854
9606.ENSP00000252268	3IUF
9606.ENSP00000252318	2.4.1.41
9606.ENSP00000252321	3741
9606.ENSP00000252338	27112
9606.ENSP00000252456	1264
9606.ENSP00000252482	90332
9606.ENSP00000252483	3R0N
9606.ENSP00000252486	1B68
9606.ENSP00000252505	3.5.3.4
9606.ENSP00000252506	10912
9606.ENSP00000252512	23039
9606.ENSP00000252530	147965
9606.ENSP00000252542	9667
9606.ENSP00000252575	1463
9606.ENSP00000252590	83483
9606.ENSP00000252593	2LK9
9606.ENSP00000252595	376497
9606.ENSP00000252597	83878
9606.ENSP00000252599	2.4.1.50
