string_protein_id	uniprotkb
10090.ENSMUSP00000007046	71983
10090.ENSMUSP00000007130	12387
10090.ENSMUSP00000007139	68969
10090.ENSMUSP00000007156	16613
10090.ENSMUSP00000007161	3.4.21.-
10090.ENSMUSP00000007171	12667
10090.ENSMUSP00000007207	12724
10090.ENSMUSP00000007212	21762
10090.ENSMUSP00000007216	11773
10090.ENSMUSP00000007236	20974
10090.ENSMUSP00000007245	27762
10090.ENSMUSP00000007248	15482
10090.ENSMUSP00000007249	70129
10090.ENSMUSP00000007250	17687
10090.ENSMUSP00000007251	193742
10090.ENSMUSP00000007253	18010
10090.ENSMUSP00000007255	3.5.3.18
10090.ENSMUSP00000007257	114584
10090.ENSMUSP00000007259	114654
10090.ENSMUSP00000007266	27756
10090.ENSMUSP00000007272	16664
10090.ENSMUSP00000007275	16663
10090.ENSMUSP00000007280	16666
10090.ENSMUSP00000007296	18973
10090.ENSMUSP00000007317	16669
10090.ENSMUSP00000007318	16660
10090.ENSMUSP00000007340	192113
10090.ENSMUSP00000007433	280287
10090.ENSMUSP00000007444	72149
10090.ENSMUSP00000007449	1.1.1.21
10090.ENSMUSP00000007482	18120
10090.ENSMUSP00000007559	67210
10090.ENSMUSP00000007584	353236
10090.ENSMUSP00000007601	2310003L06Rik
10090.ENSMUSP00000007708	2AAA_MOUSE
10090.ENSMUSP00000007733	A0A2I3BPS4
10090.ENSMUSP00000007735	2.7.11.1
10090.ENSMUSP00000007738	330790
10090.ENSMUSP00000007747	1.3.1.-
10090.ENSMUSP00000007754	70359
10090.ENSMUSP00000007757	2.7.11.30
10090.ENSMUSP00000007790	114714
10090.ENSMUSP00000007797	14401
10090.ENSMUSP00000007799	12389
10090.ENSMUSP00000007814	16549
10090.ENSMUSP00000007865	234388
10090.ENSMUSP00000007959	11848
10090.ENSMUSP00000007980	77134
10090.ENSMUSP00000007993	1X4H
10090.ENSMUSP00000008004	234374
10090.ENSMUSP00000008016	15903
10090.ENSMUSP00000008021	TELT_MOUSE
10090.ENSMUSP00000008032	12931
10090.ENSMUSP00000008036	56040
10090.ENSMUSP00000008051	70977
10090.ENSMUSP00000008052	208982
10090.ENSMUSP00000008088	73032
10090.ENSMUSP00000008090	11859
10090.ENSMUSP00000008094	3.-.-.-
10090.ENSMUSP00000008280	14200
10090.ENSMUSP00000008297	232370
10090.ENSMUSP00000008350	2.3.1.-
10090.ENSMUSP00000008445	56698
10090.ENSMUSP00000008451	1700109H08Rik
10090.ENSMUSP00000008462	320100
10090.ENSMUSP00000008477	20639
10090.ENSMUSP00000008517	68988
10090.ENSMUSP00000008528	55942
10090.ENSMUSP00000008537	52502
10090.ENSMUSP00000008542	13713
10090.ENSMUSP00000008573	80517
10090.ENSMUSP00000008579	1.1.1.300
10090.ENSMUSP00000008582	3.4.24.-
10090.ENSMUSP00000008594	68051
10090.ENSMUSP00000008605	2.4.1.344
10090.ENSMUSP00000008626	67504
10090.ENSMUSP00000008733	23950
10090.ENSMUSP00000008734	5-HT3-B
10090.ENSMUSP00000008745	53868
10090.ENSMUSP00000008748	2KNZ
10090.ENSMUSP00000008812	20084
10090.ENSMUSP00000008830	77652
10090.ENSMUSP00000008893	23789
10090.ENSMUSP00000008907	17156
10090.ENSMUSP00000008957	219038
10090.ENSMUSP00000008987	57255
10090.ENSMUSP00000008991	20743
10090.ENSMUSP00000008999	3.5.1.98
10090.ENSMUSP00000009003	56044
10090.ENSMUSP00000009018	403395
10090.ENSMUSP00000009036	22335
10090.ENSMUSP00000009058	Abcb1
10090.ENSMUSP00000009102	21427
10090.ENSMUSP00000009120	14390
10090.ENSMUSP00000009143	12162
10090.ENSMUSP00000009157	56455
10090.ENSMUSP00000009219	192650
10090.ENSMUSP00000009220	67178
10090.ENSMUSP00000009234	11764
10090.ENSMUSP00000009236	70377
10090.ENSMUSP00000009256	94044
10090.ENSMUSP00000009259	B2RW50
10090.ENSMUSP00000009321	94223
10090.ENSMUSP00000009329	20307
10090.ENSMUSP00000009340	2YU0
10090.ENSMUSP00000009358	66139
10090.ENSMUSP00000009390	56843
10090.ENSMUSP00000009392	17173
10090.ENSMUSP00000009396	27027
10090.ENSMUSP00000009411	232784
10090.ENSMUSP00000009425	71660
10090.ENSMUSP00000009435	108705
10090.ENSMUSP00000009522	240638
10090.ENSMUSP00000009538	20965
10090.ENSMUSP00000009550	13712
10090.ENSMUSP00000009617	99738
10090.ENSMUSP00000009667	1V6B
10090.ENSMUSP00000009679	2.1.1.56
10090.ENSMUSP00000009689	16535
10090.ENSMUSP00000009693	1914
10090.ENSMUSP00000009695	6330409D20Rik
10090.ENSMUSP00000009699	107951
10090.ENSMUSP00000009705	13805
10090.ENSMUSP00000009707	30933
10090.ENSMUSP00000009713	239719
10090.ENSMUSP00000009727	20972
10090.ENSMUSP00000009732	2.4.99.3
10090.ENSMUSP00000009740	74469
10090.ENSMUSP00000009772	104271
10090.ENSMUSP00000009774	19053
10090.ENSMUSP00000009777	14373
10090.ENSMUSP00000009789	1.14.11.2
10090.ENSMUSP00000009790	F6UTM6
10090.ENSMUSP00000009798	18302
10090.ENSMUSP00000009814	83558
10090.ENSMUSP00000009831	18301
10090.ENSMUSP00000009875	16506
10090.ENSMUSP00000010007	1.3.5.1
10090.ENSMUSP00000010038	67826
10090.ENSMUSP00000010044	22416
10090.ENSMUSP00000010049	1.1.1.102
10090.ENSMUSP00000010085	83454
10090.ENSMUSP00000010127	2.2.1.1
10090.ENSMUSP00000010188	114602
10090.ENSMUSP00000010189	56395
10090.ENSMUSP00000010192	15983
10090.ENSMUSP00000010195	15586
10090.ENSMUSP00000010198	80385
10090.ENSMUSP00000010201	56032
10090.ENSMUSP00000010205	14685
10090.ENSMUSP00000010241	53319
10090.ENSMUSP00000010248	66836
10090.ENSMUSP00000010249	67706
10090.ENSMUSP00000010250	18399
10090.ENSMUSP00000010251	19879
10090.ENSMUSP00000010267	67473
10090.ENSMUSP00000010278	70465
10090.ENSMUSP00000010279	69296
10090.ENSMUSP00000010280	100503311
10090.ENSMUSP00000010286	57916
10090.ENSMUSP00000010298	234857
10090.ENSMUSP00000010348	68165
10090.ENSMUSP00000010421	72503
10090.ENSMUSP00000010434	98404
10090.ENSMUSP00000010451	67893
10090.ENSMUSP00000010502	70110
10090.ENSMUSP00000010506	66599
10090.ENSMUSP00000010520	18002
10090.ENSMUSP00000010536	28 kDa Golgi SNARE protein
10090.ENSMUSP00000010550	39S ribosomal protein L52, mitochondrial
10090.ENSMUSP00000010579	78634
10090.ENSMUSP00000010605	16162
10090.ENSMUSP00000010673	212539
10090.ENSMUSP00000010736	Q64368
10090.ENSMUSP00000010795	2.3.1.155
10090.ENSMUSP00000010804	18799
10090.ENSMUSP00000010807	1.14.19.44
10090.ENSMUSP00000010899	27267
10090.ENSMUSP00000010904	22113
10090.ENSMUSP00000010940	74068
10090.ENSMUSP00000010941	22413
10090.ENSMUSP00000010974	105785
10090.ENSMUSP00000010985	75437
10090.ENSMUSP00000011029	67713
10090.ENSMUSP00000011055	4.2.1.109
10090.ENSMUSP00000011058	27402
10090.ENSMUSP00000011152	68279
10090.ENSMUSP00000011178	20537
10090.ENSMUSP00000011262	208098
10090.ENSMUSP00000011298	75556
10090.ENSMUSP00000011302	B-related factor 1
10090.ENSMUSP00000011315	22355
10090.ENSMUSP00000011391	260408
10090.ENSMUSP00000011398	2.7.7.79
10090.ENSMUSP00000011400	11492
10090.ENSMUSP00000011445	170779
10090.ENSMUSP00000011450	1UG0
10090.ENSMUSP00000011492	1.3.8.-
10090.ENSMUSP00000011493	71241
10090.ENSMUSP00000011526	1.1.1.179
10090.ENSMUSP00000011607	Cpb1
10090.ENSMUSP00000011623	70785
10090.ENSMUSP00000011733	240121
10090.ENSMUSP00000011776	641361
10090.ENSMUSP00000011895	80297
10090.ENSMUSP00000011896	18648
10090.ENSMUSP00000011981	102209
10090.ENSMUSP00000012028	56356
10090.ENSMUSP00000012152	13356
10090.ENSMUSP00000012161	NP_722485.1
10090.ENSMUSP00000012186	4930579F01Rik
10090.ENSMUSP00000012259	94112
10090.ENSMUSP00000012281	12160
10090.ENSMUSP00000012314	212281
10090.ENSMUSP00000012348	14863
10090.ENSMUSP00000012355	75671
10090.ENSMUSP00000012426	20890
10090.ENSMUSP00000012540	2VI6
10090.ENSMUSP00000012580	12807
10090.ENSMUSP00000012587	16551
10090.ENSMUSP00000012627	68240
10090.ENSMUSP00000012664	18935
10090.ENSMUSP00000012847	170786
10090.ENSMUSP00000012873	100416706
10090.ENSMUSP00000013130	94186
10090.ENSMUSP00000013220	75723
10090.ENSMUSP00000013227	2200002J24Rik
10090.ENSMUSP00000013235	78052
10090.ENSMUSP00000013262	268417
10090.ENSMUSP00000013294	1.-.-.-
10090.ENSMUSP00000013299	102124
10090.ENSMUSP00000013302	71046
10090.ENSMUSP00000013304	11972
10090.ENSMUSP00000013338	2.3.2.31
10090.ENSMUSP00000013458	1.1.1.105
10090.ENSMUSP00000013497	4931406B18Rik
10090.ENSMUSP00000013559	140486
10090.ENSMUSP00000013633	116701
10090.ENSMUSP00000013667	76960
10090.ENSMUSP00000013693	27784
10090.ENSMUSP00000013737	1.6.99.3
10090.ENSMUSP00000013759	55935
10090.ENSMUSP00000013766	381629
10090.ENSMUSP00000013771	58522
10090.ENSMUSP00000013773	2.1.3.2
10090.ENSMUSP00000013797	1810065E05Rik
10090.ENSMUSP00000013807	19211
10090.ENSMUSP00000013842	15 kDa phosphoprotein enriched in astrocytes
10090.ENSMUSP00000013845	A0A2I3BS49
10090.ENSMUSP00000013851	69769
10090.ENSMUSP00000013886	232807
10090.ENSMUSP00000013910	70274
10090.ENSMUSP00000013931	110147
10090.ENSMUSP00000013949	11796
10090.ENSMUSP00000013970	117150
10090.ENSMUSP00000013995	11304
10090.ENSMUSP00000014022	2.3.2.27
10090.ENSMUSP00000014058	69540
10090.ENSMUSP00000014065	1WHH
10090.ENSMUSP00000014072	D3YYI4
10090.ENSMUSP00000014118	69189
10090.ENSMUSP00000014174	18507
10090.ENSMUSP00000014220	66061
10090.ENSMUSP00000014221	56398
10090.ENSMUSP00000014248	84543
10090.ENSMUSP00000014290	3TCA
10090.ENSMUSP00000014321	67510
10090.ENSMUSP00000014339	56354
10090.ENSMUSP00000014370	12301
10090.ENSMUSP00000014389	3.5.1.89
10090.ENSMUSP00000014421	81702
10090.ENSMUSP00000014438	17991
10090.ENSMUSP00000014445	66449
10090.ENSMUSP00000014447	83396
10090.ENSMUSP00000014476	16639
10090.ENSMUSP00000014499	17222
10090.ENSMUSP00000014505	17289
10090.ENSMUSP00000014545	1.1.1.27
10090.ENSMUSP00000014546	22088
10090.ENSMUSP00000014562	246694
10090.ENSMUSP00000014578	18815
10090.ENSMUSP00000014597	12143
10090.ENSMUSP00000014614	2.3.2.27
10090.ENSMUSP00000014640	105522
10090.ENSMUSP00000014642	237615
10090.ENSMUSP00000014647	53871
10090.ENSMUSP00000014673	4930511M11Rik
10090.ENSMUSP00000014684	108121
10090.ENSMUSP00000014686	51811
10090.ENSMUSP00000014687	170733
10090.ENSMUSP00000014691	268752
10090.ENSMUSP00000014694	78287
10090.ENSMUSP00000014698	2.7.1.113
10090.ENSMUSP00000014743	12977
10090.ENSMUSP00000014747	11694
10090.ENSMUSP00000014750	67863
10090.ENSMUSP00000014830	330483
10090.ENSMUSP00000014848	15399
10090.ENSMUSP00000014891	75305
10090.ENSMUSP00000014892	21766
10090.ENSMUSP00000014913	19170
10090.ENSMUSP00000014917	13388
10090.ENSMUSP00000014920	78688
10090.ENSMUSP00000014922	234686
10090.ENSMUSP00000014927	102075
10090.ENSMUSP00000014957	20855
10090.ENSMUSP00000015000	66320
10090.ENSMUSP00000015003	104394
10090.ENSMUSP00000015011	20932
10090.ENSMUSP00000015017	20931
10090.ENSMUSP00000015049	27362
10090.ENSMUSP00000015100	19046
10090.ENSMUSP00000015124	66637
10090.ENSMUSP00000015137	16885
10090.ENSMUSP00000015138	13717
10090.ENSMUSP00000015146	76740
10090.ENSMUSP00000015157	59005
10090.ENSMUSP00000015160	257633
10090.ENSMUSP00000015171	Q571E4
10090.ENSMUSP00000015197	14461
10090.ENSMUSP00000015234	19215
10090.ENSMUSP00000015236	59022
10090.ENSMUSP00000015239	30839
10090.ENSMUSP00000015267	114661
10090.ENSMUSP00000015277	2.7.11.1
10090.ENSMUSP00000015278	1.2.1.36
10090.ENSMUSP00000015333	2.3.1.45
10090.ENSMUSP00000015346	215748
10090.ENSMUSP00000015358	3.1.3.64
10090.ENSMUSP00000015391	66536
10090.ENSMUSP00000015394	17386
10090.ENSMUSP00000015433	66192
10090.ENSMUSP00000015435	14567
10090.ENSMUSP00000015449	70097
10090.ENSMUSP00000015456	17873
10090.ENSMUSP00000015460	27218
10090.ENSMUSP00000015481	13804
10090.ENSMUSP00000015484	1.-.-.-
10090.ENSMUSP00000015486	22439
10090.ENSMUSP00000015498	76477
10090.ENSMUSP00000015501	270166
10090.ENSMUSP00000015509	3.6.4.13
10090.ENSMUSP00000015511	5V6R
10090.ENSMUSP00000015540	12522
10090.ENSMUSP00000015576	17225
10090.ENSMUSP00000015578	14944
10090.ENSMUSP00000015581	14939
10090.ENSMUSP00000015583	13035
10090.ENSMUSP00000015585	14940
10090.ENSMUSP00000015587	245839
10090.ENSMUSP00000015594	17231
10090.ENSMUSP00000015596	11596
10090.ENSMUSP00000015605	A0A0A0MQ69
10090.ENSMUSP00000015611	81701
10090.ENSMUSP00000015612	18132
10090.ENSMUSP00000015620	260297
10090.ENSMUSP00000015622	2.3.2.27
10090.ENSMUSP00000015628	329274
10090.ENSMUSP00000015663	2310057J18Rik
10090.ENSMUSP00000015664	13038
10090.ENSMUSP00000015667	13040
10090.ENSMUSP00000015712	16956
10090.ENSMUSP00000015723	18091
10090.ENSMUSP00000015725	224630
10090.ENSMUSP00000015749	20807
10090.ENSMUSP00000015771	14464
10090.ENSMUSP00000015791	16776
10090.ENSMUSP00000015796	1.16.1.-
10090.ENSMUSP00000015800	15481
10090.ENSMUSP00000015812	1WI2
10090.ENSMUSP00000015829	1.3.8.5
10090.ENSMUSP00000015841	2.1.1.-
10090.ENSMUSP00000015855	229589
10090.ENSMUSP00000015858	2.3.1.-
10090.ENSMUSP00000015866	23968
10090.ENSMUSP00000015877	12343
10090.ENSMUSP00000015889	67220
10090.ENSMUSP00000015891	22365
10090.ENSMUSP00000015892	70767
10090.ENSMUSP00000015901	5.2.1.8
10090.ENSMUSP00000015903	12793
10090.ENSMUSP00000015920	20933
10090.ENSMUSP00000015934	20930
10090.ENSMUSP00000015941	2.1.1.10
10090.ENSMUSP00000015950	1.5.1.34
10090.ENSMUSP00000015987	20183
10090.ENSMUSP00000015998	11801
10090.ENSMUSP00000016023	58227
10090.ENSMUSP00000016026	209707
10090.ENSMUSP00000016033	16993
10090.ENSMUSP00000016034	3.5.2.7
10090.ENSMUSP00000016072	81910
10090.ENSMUSP00000016081	26914
10090.ENSMUSP00000016086	114674
10090.ENSMUSP00000016088	80909
10090.ENSMUSP00000016094	17969
10090.ENSMUSP00000016105	11566
10090.ENSMUSP00000016106	69428
10090.ENSMUSP00000016110	NP_062529.2
10090.ENSMUSP00000016124	76612
10090.ENSMUSP00000016125	2.7.11.1
10090.ENSMUSP00000016138	14272
10090.ENSMUSP00000016143	245880
10090.ENSMUSP00000016144	19012
10090.ENSMUSP00000016168	16803
10090.ENSMUSP00000016172	12614
10090.ENSMUSP00000016231	14247
10090.ENSMUSP00000016279	100637
10090.ENSMUSP00000016323	2.7.11.17
10090.ENSMUSP00000016338	1.1.1.146
10090.ENSMUSP00000016344	329324
10090.ENSMUSP00000016383	74365
10090.ENSMUSP00000016396	67126
10090.ENSMUSP00000016399	545486
10090.ENSMUSP00000016400	3.4.18.1
10090.ENSMUSP00000016401	66390
10090.ENSMUSP00000016452	2.3.2.23
10090.ENSMUSP00000016463	11740
10090.ENSMUSP00000016471	67821
10090.ENSMUSP00000016488	66496
10090.ENSMUSP00000016498	2.7.10.2
10090.ENSMUSP00000016511	2.7.10.2
10090.ENSMUSP00000016553	67050
10090.ENSMUSP00000016571	54405
10090.ENSMUSP00000016638	12490
10090.ENSMUSP00000016640	60533
10090.ENSMUSP00000016664	140887
10090.ENSMUSP00000016670	2.7.12.1
10090.ENSMUSP00000016672	17164
10090.ENSMUSP00000016673	16153
10090.ENSMUSP00000016680	99375
10090.ENSMUSP00000016696	239554
10090.ENSMUSP00000016771	17886
10090.ENSMUSP00000016781	67042
10090.ENSMUSP00000016897	319953
10090.ENSMUSP00000016901	223723
10090.ENSMUSP00000016907	64706
10090.ENSMUSP00000016951	282663
10090.ENSMUSP00000016977	28S ribosomal protein S18-1, mitochondrial
10090.ENSMUSP00000017086	3.4.21.-
10090.ENSMUSP00000017090	69259
10090.ENSMUSP00000017126	195236
10090.ENSMUSP00000017142	20941
10090.ENSMUSP00000017144	MGI:106178
10090.ENSMUSP00000017147	64335
10090.ENSMUSP00000017148	20944
10090.ENSMUSP00000017151	19668
10090.ENSMUSP00000017153	20971
10090.ENSMUSP00000017188	1M37
10090.ENSMUSP00000017193	67929
10090.ENSMUSP00000017208	28078
10090.ENSMUSP00000017255	75706
10090.ENSMUSP00000017270	68239
10090.ENSMUSP00000017288	1GWN
10090.ENSMUSP00000017290	12189
10090.ENSMUSP00000017309	14459
10090.ENSMUSP00000017332	52469
10090.ENSMUSP00000017339	69376
10090.ENSMUSP00000017348	57911
10090.ENSMUSP00000017354	23989
10090.ENSMUSP00000017365	22123
10090.ENSMUSP00000017384	192160
10090.ENSMUSP00000017408	3.1.13.-
10090.ENSMUSP00000017430	67201
10090.ENSMUSP00000017443	76233
10090.ENSMUSP00000017454	78239
10090.ENSMUSP00000017458	50997
10090.ENSMUSP00000017460	19064
10090.ENSMUSP00000017488	22370
10090.ENSMUSP00000017530	22032
10090.ENSMUSP00000017534	Q8CA91
10090.ENSMUSP00000017544	217154
10090.ENSMUSP00000017548	19921
10090.ENSMUSP00000017549	140859
10090.ENSMUSP00000017552	12295
10090.ENSMUSP00000017572	26S proteasome non-ATPase regulatory subunit 11
10090.ENSMUSP00000017576	52897
10090.ENSMUSP00000017590	56745
10090.ENSMUSP00000017597	1.5.3.1
10090.ENSMUSP00000017604	13057
10090.ENSMUSP00000017610	B1AQJ3
10090.ENSMUSP00000017622	76014
10090.ENSMUSP00000017629	21974
10090.ENSMUSP00000017637	16010
10090.ENSMUSP00000017692	52615
10090.ENSMUSP00000017694	237877
10090.ENSMUSP00000017732	Q9Z320
10090.ENSMUSP00000017741	A2A514
10090.ENSMUSP00000017743	66809
10090.ENSMUSP00000017751	217169
10090.ENSMUSP00000017783	268451
10090.ENSMUSP00000017799	21939
10090.ENSMUSP00000017821	78889
10090.ENSMUSP00000017836	246104
10090.ENSMUSP00000017839	2.3.2.27
10090.ENSMUSP00000017841	11486
10090.ENSMUSP00000017851	26943
10090.ENSMUSP00000017864	73603
10090.ENSMUSP00000017867	67701
10090.ENSMUSP00000017868	18612
10090.ENSMUSP00000017881	17395
10090.ENSMUSP00000017891	80860
10090.ENSMUSP00000017900	20499
10090.ENSMUSP00000017908	71971
10090.ENSMUSP00000017911	75642
10090.ENSMUSP00000017920	12928
10090.ENSMUSP00000017945	21428
10090.ENSMUSP00000017946	67998
10090.ENSMUSP00000017961	59091
10090.ENSMUSP00000017974	3.6.4.13
10090.ENSMUSP00000017975	271457
10090.ENSMUSP00000017981	71966
10090.ENSMUSP00000018002	245866
10090.ENSMUSP00000018005	17865
10090.ENSMUSP00000018012	2.7.11.1
10090.ENSMUSP00000018066	27372
10090.ENSMUSP00000018094	15378
10090.ENSMUSP00000018113	19223
10090.ENSMUSP00000018122	320405
10090.ENSMUSP00000018143	228889
10090.ENSMUSP00000018156	170758
10090.ENSMUSP00000018184	74778
10090.ENSMUSP00000018186	1.6.2.2
10090.ENSMUSP00000018212	70422
10090.ENSMUSP00000018246	319179
10090.ENSMUSP00000018274	NM_139059.2
10090.ENSMUSP00000018311	59045
10090.ENSMUSP00000018313	17305
10090.ENSMUSP00000018315	75909
10090.ENSMUSP00000018337	214498
10090.ENSMUSP00000018353	2.7.11.1
10090.ENSMUSP00000018382	14566
10090.ENSMUSP00000018383	67966
10090.ENSMUSP00000018399	71888
10090.ENSMUSP00000018403	13529
10090.ENSMUSP00000018407	21388
10090.ENSMUSP00000018430	19175
10090.ENSMUSP00000018431	216873
10090.ENSMUSP00000018437	18643
10090.ENSMUSP00000018449	192159
10090.ENSMUSP00000018466	67145
10090.ENSMUSP00000018470	14-3-3 protein beta/alpha
10090.ENSMUSP00000018476	2.7.11.1
10090.ENSMUSP00000018478	16706
10090.ENSMUSP00000018491	52712
10090.ENSMUSP00000018506	16647
10090.ENSMUSP00000018516	320162
10090.ENSMUSP00000018521	22344
10090.ENSMUSP00000018522	103841
10090.ENSMUSP00000018544	18952
10090.ENSMUSP00000018549	16S rRNA [Gm1145] 2'-O-methyltransferase
10090.ENSMUSP00000018561	17912
10090.ENSMUSP00000018568	13495
10090.ENSMUSP00000018569	3.6.4.13
10090.ENSMUSP00000018571	77864
10090.ENSMUSP00000018572	11640
10090.ENSMUSP00000018577	NP_598463.2
10090.ENSMUSP00000018593	69723
10090.ENSMUSP00000018610	1.14.13.39
10090.ENSMUSP00000018614	K(+) channel subunit beta-3
10090.ENSMUSP00000018623	73634
10090.ENSMUSP00000018625	66884
10090.ENSMUSP00000018630	22412
10090.ENSMUSP00000018632	17884
10090.ENSMUSP00000018644	11541
10090.ENSMUSP00000018645	E0CYX5
10090.ENSMUSP00000018651	22368
10090.ENSMUSP00000018653	73139
10090.ENSMUSP00000018685	67480
10090.ENSMUSP00000018691	108083
10090.ENSMUSP00000018698	A0A0A0MQD2
10090.ENSMUSP00000018710	20528
10090.ENSMUSP00000018711	56486
10090.ENSMUSP00000018713	53624
10090.ENSMUSP00000018716	78246
10090.ENSMUSP00000018727	27041
10090.ENSMUSP00000018737	20692
10090.ENSMUSP00000018739	14657
10090.ENSMUSP00000018743	237781
10090.ENSMUSP00000018744	1EJI
10090.ENSMUSP00000018748	21386
10090.ENSMUSP00000018755	30794
10090.ENSMUSP00000018765	17394
10090.ENSMUSP00000018767	3.4.24.23
10090.ENSMUSP00000018792	3.1.3.16
10090.ENSMUSP00000018795	217031
10090.ENSMUSP00000018803	1.4.3.5
10090.ENSMUSP00000018805	16834
10090.ENSMUSP00000018816	56358
10090.ENSMUSP00000018821	68066
10090.ENSMUSP00000018841	56321
10090.ENSMUSP00000018842	16869
10090.ENSMUSP00000018851	13424
10090.ENSMUSP00000018875	Q80XJ4
10090.ENSMUSP00000018877	103737
10090.ENSMUSP00000018880	5YI4
10090.ENSMUSP00000018896	1U5X
10090.ENSMUSP00000018905	E9PVP3
10090.ENSMUSP00000018909	FXR2_MOUSE
10090.ENSMUSP00000018918	12514
10090.ENSMUSP00000018965	69534
10090.ENSMUSP00000018966	54612
10090.ENSMUSP00000018985	19364
10090.ENSMUSP00000018988	78919
10090.ENSMUSP00000018989	217012
10090.ENSMUSP00000018990	2.7.1.33
10090.ENSMUSP00000018992	104458
10090.ENSMUSP00000018993	211652
10090.ENSMUSP00000019006	69602
10090.ENSMUSP00000019012	3.1.1.-
10090.ENSMUSP00000019026	39S ribosomal protein L45, mitochondrial
10090.ENSMUSP00000019044	20520
10090.ENSMUSP00000019050	1.14.11.2
10090.ENSMUSP00000019051	1.13.11.31
10090.ENSMUSP00000019058	16187
10090.ENSMUSP00000019060	12981
10090.ENSMUSP00000019063	75604
10090.ENSMUSP00000019064	66102
10090.ENSMUSP00000019065	75273
10090.ENSMUSP00000019067	66172
10090.ENSMUSP00000019068	1.13.11.31
10090.ENSMUSP00000019069	629303
10090.ENSMUSP00000019071	20305
10090.ENSMUSP00000019074	20303
10090.ENSMUSP00000019075	24083
10090.ENSMUSP00000019076	1LEZ
10090.ENSMUSP00000019101	107815
10090.ENSMUSP00000019109	14-3-3 protein eta
10090.ENSMUSP00000019117	15407
10090.ENSMUSP00000019118	53890
10090.ENSMUSP00000019130	20557
10090.ENSMUSP00000019135	260302
10090.ENSMUSP00000019143	58246
10090.ENSMUSP00000019183	67789
10090.ENSMUSP00000019192	12954
10090.ENSMUSP00000019198	1IYG
10090.ENSMUSP00000019199	1.14.11.4
10090.ENSMUSP00000019220	97387
10090.ENSMUSP00000019224	69572
10090.ENSMUSP00000019226	68267
10090.ENSMUSP00000019229	80509
10090.ENSMUSP00000019231	54411
10090.ENSMUSP00000019232	3.1.21.-
10090.ENSMUSP00000019246	1.2.1.5
10090.ENSMUSP00000019248	12483
10090.ENSMUSP00000019266	20308
10090.ENSMUSP00000019268	69938
10090.ENSMUSP00000019276	79555
10090.ENSMUSP00000019290	12300
10090.ENSMUSP00000019291	114871
10090.ENSMUSP00000019302	69094
10090.ENSMUSP00000019317	19345
10090.ENSMUSP00000019323	1.1.1.37
10090.ENSMUSP00000019333	2.3.2.27
10090.ENSMUSP00000019354	11973
10090.ENSMUSP00000019378	217716
10090.ENSMUSP00000019382	1.3.1.93
10090.ENSMUSP00000019386	2.7.11.1
10090.ENSMUSP00000019405	270058
10090.ENSMUSP00000019422	13479
10090.ENSMUSP00000019426	16769
10090.ENSMUSP00000019439	68366
10090.ENSMUSP00000019441	67842
10090.ENSMUSP00000019443	2.3.2.31
10090.ENSMUSP00000019445	1.1.1.62
10090.ENSMUSP00000019447	19183
10090.ENSMUSP00000019456	14786
10090.ENSMUSP00000019464	71893
10090.ENSMUSP00000019469	14377
10090.ENSMUSP00000019470	11S regulator complex subunit gamma
10090.ENSMUSP00000019482	78266
10090.ENSMUSP00000019503	3.1.4.43
10090.ENSMUSP00000019506	101966
10090.ENSMUSP00000019512	103655
